ID,START TIME,END TIME,AREA ID,AREA NAME,HOUSE ID,HOUSE NAME,TYPE
20743,2018-05-14 14:30:46.452171,2018-05-14 17:27:44.419000,14,Terrace View/Encanto Gardens,630,Encanto Garden Townhouses [26],HOUSE,
20707,2018-05-13 22:14:06.029519,2018-05-13 22:38:51.996000,6,Myrtle Park/Yaple Park/Turney Trac,671, 231 W Turney Ave,HOUSE,
20740,2018-05-14 14:30:38.156191,2018-05-14 17:27:47.061000,14,Terrace View/Encanto Gardens,632,Encanto Garden Townhouses [28],HOUSE,
20704,2018-05-13 21:56:54.063434,2018-05-13 22:56:48.395000,6,Myrtle Park/Yaple Park/Turney Trac,421,355 W Roma Ave,HOUSE,
20724,2018-05-14 14:29:43.813717,2018-05-14 16:21:57.509000,14,Terrace View/Encanto Gardens,648,2925 N 19th Ave [44],HOUSE,
20711,2018-05-13 22:55:46.284277,2018-05-13 23:25:57.661000,6,Myrtle Park/Yaple Park/Turney Trac,788,345 W Roma Ave,HOUSE,
20705,2018-05-13 22:08:27.945596,2018-05-13 23:27:20.574000,6,Myrtle Park/Yaple Park/Turney Trac,407,211 W Turney Ave,HOUSE,
20709,2018-05-13 22:15:44.586144,2018-05-13 23:42:06.939000,6,Myrtle Park/Yaple Park/Turney Trac,415,204 W Glenrosa Ave,HOUSE,
20754,2018-05-14 14:31:21.354353,2018-05-14 16:29:08.869000,14,Terrace View/Encanto Gardens,621,Encanto Garden Townhouses [17],HOUSE,
20708,2018-05-13 22:15:39.534089,2018-05-14 00:33:09.479000,6,Myrtle Park/Yaple Park/Turney Trac,408,204 W Montecito Ave,HOUSE,
20799,2018-05-16 15:29:44.540163,2018-05-16 15:48:48.710000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
20712,2018-05-13 23:20:46.510992,2018-05-14 00:38:54.707000,6,Myrtle Park/Yaple Park/Turney Trac,405,302 W Montecito Ave,HOUSE,
20710,2018-05-13 22:39:36.181785,2018-05-14 00:42:29.527000,6,Myrtle Park/Yaple Park/Turney Trac,414,220 W Glenrosa Ave,HOUSE,
20706,2018-05-13 22:08:50.659069,2018-05-14 00:46:27.335000,6,Myrtle Park/Yaple Park/Turney Trac,406,219 W Turney Ave,HOUSE,
20763,2018-05-14 14:31:48.230381,2018-05-14 16:36:26.089000,14,Terrace View/Encanto Gardens,617,Encanto Garden Townhouses [13],HOUSE,
20714,2018-05-13 23:46:41.615429,2018-05-14 00:58:03.225000,6,Myrtle Park/Yaple Park/Turney Trac,409,225 W Montecito Ave,HOUSE,
20713,2018-05-13 23:46:36.599880,2018-05-14 01:26:22.410000,6,Myrtle Park/Yaple Park/Turney Trac,411,213 W Montecito Ave,HOUSE,
20715,2018-05-14 00:38:23.196600,2018-05-14 01:26:22.410000,6,Myrtle Park/Yaple Park/Turney Trac,435,201 W Roma Ave,HOUSE,
20788,2018-05-16 09:02:28.304537,2018-05-16 10:36:07.488000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
20730,2018-05-14 14:30:10.985298,2018-05-14 16:42:03.042000,14,Terrace View/Encanto Gardens,642,2941 N 19th Ave [38],HOUSE,
20731,2018-05-14 14:30:13.846337,2018-05-14 16:42:11.975000,14,Terrace View/Encanto Gardens,641,2941 N 19th Ave [37],HOUSE,
20736,2018-05-14 14:30:27.127854,2018-05-14 16:45:37.308000,14,Terrace View/Encanto Gardens,640,2945 N 19th Ave [36],HOUSE,
20783,2018-05-16 05:45:00.626993,2018-05-16 07:40:32.353000,13,Arcadia Villa,590,5015 North 41st Street,HOUSE,
20729,2018-05-14 14:30:08.182283,2018-05-14 16:52:27.554000,14,Terrace View/Encanto Gardens,643,2941 N 19th Ave [39],HOUSE,
20737,2018-05-14 14:30:29.810339,2018-05-14 16:52:31.940000,14,Terrace View/Encanto Gardens,639,2945 N 19th Ave [35],HOUSE,
20784,2018-05-16 05:45:04.318066,2018-05-16 07:49:13.633000,13,Arcadia Villa,591,4111 East Pasadena Avenue,HOUSE,
20738,2018-05-14 14:30:32.293322,2018-05-14 16:52:34.672000,14,Terrace View/Encanto Gardens,634,2945 N 19th Ave [30],HOUSE,
20795,2018-05-16 12:25:24.363137,2018-05-16 14:26:54.872000,13,Arcadia Villa,601,5128 North 41st Street,HOUSE,
20769,2018-05-14 17:27:24.916657,2018-05-14 18:01:35.830000,14,Terrace View/Encanto Gardens,605,Encanto Garden Townhouses [1],HOUSE,
20777,2018-05-16 02:58:52.324494,2018-05-16 04:49:37.937000,13,Arcadia Villa,585,4168 East Medlock Drive,HOUSE,
20778,2018-05-16 02:58:55.115743,2018-05-16 05:13:11.387000,13,Arcadia Villa,786,4152 E Medlock Dr,HOUSE,
20766,2018-05-14 17:27:17.059508,2018-05-14 18:01:39.308000,14,Terrace View/Encanto Gardens,608,Encanto Garden Townhouses [4],HOUSE,
20739,2018-05-14 14:30:35.586239,2018-05-14 16:52:51.841000,14,Terrace View/Encanto Gardens,633,Encanto Garden Townhouses [29],HOUSE,
20718,2018-05-14 14:29:28.399230,2018-05-14 14:57:32.189000,14,Terrace View/Encanto Gardens,654,Encanto Garden Townhouses [50],HOUSE,
20745,2018-05-14 14:30:54.057777,2018-05-14 14:31:48.432000,14,Terrace View/Encanto Gardens,627,Encanto Garden Townhouses [23],HOUSE,
20767,2018-05-14 17:27:19.559800,2018-05-14 18:01:41.971000,14,Terrace View/Encanto Gardens,607,Encanto Garden Townhouses [3],HOUSE,
20779,2018-05-16 04:48:36.030237,2018-05-16 05:45:39.017000,13,Arcadia Villa,589,4164 East Camelback Road,HOUSE,
20768,2018-05-14 17:27:22.218236,2018-05-14 18:24:27.723000,14,Terrace View/Encanto Gardens,606,Encanto Garden Townhouses [2],HOUSE,
20772,2018-05-14 17:27:34.367870,2018-05-14 18:41:24.517000,14,Terrace View/Encanto Gardens,659,1811 W Avalon Dr,HOUSE,
20728,2018-05-14 14:30:05.525065,2018-05-14 15:03:31.750000,14,Terrace View/Encanto Gardens,644,2925 N 19th Ave [40],HOUSE,
20732,2018-05-14 14:30:16.533477,2018-05-14 16:55:12.224000,14,Terrace View/Encanto Gardens,638,2941 N 19th Ave [34],HOUSE,
20722,2018-05-14 14:29:38.701004,2018-05-14 15:27:56.162000,14,Terrace View/Encanto Gardens,669,Encanto Garden Townhouses [54] ,HOUSE,
20791,2018-05-16 10:35:19.735168,2018-05-16 11:53:39.354000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
20721,2018-05-14 14:29:36.503021,2018-05-14 15:30:37.725000,14,Terrace View/Encanto Gardens,650,Encanto Garden Townhouses [46],HOUSE,
20741,2018-05-14 14:30:40.730443,2018-05-14 16:57:11.454000,14,Terrace View/Encanto Gardens,656,Encanto Garden Townhouses [52],HOUSE,
20720,2018-05-14 14:29:33.637601,2018-05-14 15:34:02.744000,14,Terrace View/Encanto Gardens,651,Encanto Garden Townhouses [47],HOUSE,
20726,2018-05-14 14:29:59.542972,2018-05-14 15:35:14.954000,14,Terrace View/Encanto Gardens,646,2925 N 19th Ave [42],HOUSE,
20744,2018-05-14 14:30:51.461648,2018-05-14 16:58:28.997000,14,Terrace View/Encanto Gardens,668,Encanto Garden Townhouses [53],HOUSE,
20719,2018-05-14 14:29:31.013367,2018-05-14 15:36:32.145000,14,Terrace View/Encanto Gardens,652,Encanto Garden Townhouses [48],HOUSE,
20773,2018-05-14 17:27:39.268176,2018-05-14 20:29:47.981000,14,Terrace View/Encanto Gardens,661,1816 W Verde Ln,HOUSE,
20725,2018-05-14 14:29:46.674758,2018-05-14 15:38:53.089000,14,Terrace View/Encanto Gardens,647,Encanto Garden Townhouses [43],HOUSE,
20758,2018-05-14 14:31:35.172610,2018-05-14 17:27:14.514000,14,Terrace View/Encanto Gardens,615,2977 N 19th Ave [11],HOUSE,
20727,2018-05-14 14:30:02.350641,2018-05-14 15:39:23.171000,14,Terrace View/Encanto Gardens,645,2925 N 19th Ave [41],HOUSE,
20760,2018-05-14 14:31:40.634651,2018-05-14 15:43:53.987000,14,Terrace View/Encanto Gardens,613,2977 N 19th Ave [9],HOUSE,
20759,2018-05-14 14:31:37.843353,2018-05-14 17:27:17.203000,14,Terrace View/Encanto Gardens,614,2977 N 19th Ave [10],HOUSE,
20761,2018-05-14 14:31:43.138316,2018-05-14 15:43:59.618000,14,Terrace View/Encanto Gardens,612,Encanto Garden Townhouses [8],HOUSE,
20775,2018-05-14 18:47:09.862906,2018-05-14 20:29:50.626000,14,Terrace View/Encanto Gardens,660,1815 W Catalina Dr,HOUSE,
20756,2018-05-14 14:31:26.788933,2018-05-14 15:46:22.077000,14,Terrace View/Encanto Gardens,620,2977 N 19th Ave [16],HOUSE,
20746,2018-05-14 14:30:57.572926,2018-05-14 17:27:19.667000,14,Terrace View/Encanto Gardens,627,Encanto Garden Townhouses [23],HOUSE,
20757,2018-05-14 14:31:32.855497,2018-05-14 16:02:59.890000,14,Terrace View/Encanto Gardens,618,2977 N 19th Ave [14],HOUSE,
20765,2018-05-14 14:31:53.850516,2018-05-14 16:03:50.960000,14,Terrace View/Encanto Gardens,610,Encanto Garden Townhouses [6],HOUSE,
20747,2018-05-14 14:31:02.713738,2018-05-14 17:27:21.961000,14,Terrace View/Encanto Gardens,626,Encanto Garden Townhouses [22],HOUSE,
20762,2018-05-14 14:31:45.662573,2018-05-14 16:04:19.233000,14,Terrace View/Encanto Gardens,611,Encanto Garden Townhouses [7],HOUSE,
20774,2018-05-14 17:27:47.456236,2018-05-14 20:29:54.682000,14,Terrace View/Encanto Gardens,662,2928 N 18th Ave,HOUSE,
20764,2018-05-14 14:31:50.618946,2018-05-14 16:04:32.963000,14,Terrace View/Encanto Gardens,616,Encanto Garden Townhouses [12],HOUSE,
20750,2018-05-14 14:31:10.834175,2018-05-14 17:27:24.258000,14,Terrace View/Encanto Gardens,625,Encanto Garden Townhouses [21],HOUSE,
20717,2018-05-14 14:29:25.056958,2018-05-14 16:07:57.960000,14,Terrace View/Encanto Gardens,655,Encanto Garden Townhouses [51],HOUSE,
20786,2018-05-16 07:48:33.377569,2018-05-16 09:03:14.794000,13,Arcadia Villa,594,4112 East Pasadena Avenue,HOUSE,
20734,2018-05-14 14:30:21.724395,2018-05-14 16:11:45.551000,14,Terrace View/Encanto Gardens,636,2941 N 19th Ave [32],HOUSE,
20751,2018-05-14 14:31:13.276810,2018-05-14 17:27:26.500000,14,Terrace View/Encanto Gardens,624,Encanto Garden Townhouses [20],HOUSE,
20755,2018-05-14 14:31:23.933696,2018-05-14 16:16:50.542000,14,Terrace View/Encanto Gardens,619,2977 N 19th Ave [15],HOUSE,
20770,2018-05-14 17:27:29.263894,2018-05-14 20:44:18.580000,14,Terrace View/Encanto Gardens,657,3028 N 18th Ave,HOUSE,
20733,2018-05-14 14:30:19.218432,2018-05-14 16:19:57.316000,14,Terrace View/Encanto Gardens,637,Encanto Garden Townhouses [33],HOUSE,
20752,2018-05-14 14:31:15.987943,2018-05-14 17:27:29.064000,14,Terrace View/Encanto Gardens,623,Encanto Garden Townhouses [19],HOUSE,
20735,2018-05-14 14:30:24.601229,2018-05-14 16:20:00.256000,14,Terrace View/Encanto Gardens,635,Encanto Garden Townhouses [31],HOUSE,
20753,2018-05-14 14:31:18.591523,2018-05-14 17:27:31.687000,14,Terrace View/Encanto Gardens,622,Encanto Garden Townhouses [18],HOUSE,
20749,2018-05-14 14:31:08.393027,2018-05-14 17:27:34.067000,14,Terrace View/Encanto Gardens,628,Encanto Garden Townhouses [24],HOUSE,
20781,2018-05-16 05:44:51.071005,2018-05-16 06:41:33.327000,13,Arcadia Villa,602,4106 East Camelback Road,HOUSE,
20790,2018-05-16 10:35:17.496019,2018-05-16 12:26:13.056000,13,Arcadia Villa,604,5101 North 41st Street,HOUSE,
20782,2018-05-16 05:44:56.436024,2018-05-16 06:44:51.377000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
20780,2018-05-16 04:48:39.600966,2018-05-16 07:40:27.294000,13,Arcadia Villa,588,4148 East Camelback Road,HOUSE,
20793,2018-05-16 10:35:25.774348,2018-05-16 11:53:15.442000,13,Arcadia Villa,666,4132 E Pasadena Ave,HOUSE,
20785,2018-05-16 07:48:27.106115,2018-05-16 09:20:26.440000,13,Arcadia Villa,597,4101 East Medlock Drive,HOUSE,
20789,2018-05-16 09:19:29.118961,2018-05-16 10:36:04.843000,13,Arcadia Villa,595,4118 East Pasadena Avenue,HOUSE,
20776,2018-05-16 02:58:32.467075,2018-05-16 15:48:48.710000,13,Arcadia Villa,,,MAIN,
20796,2018-05-16 12:25:49.633863,2018-05-16 15:48:48.710000,13,Arcadia Villa,599,5112 North 41st Street,HOUSE,
20792,2018-05-16 10:35:22.346626,2018-05-16 11:53:33.836000,13,Arcadia Villa,600,5120 North 41st Street,HOUSE,
20794,2018-05-16 11:52:28.960368,2018-05-16 12:26:25.146000,13,Arcadia Villa,666,4132 E Pasadena Ave,HOUSE,
20801,2018-05-17 00:54:12.763609,2018-05-17 15:34:02.830000,5,Tres Palmas,,,MAIN,
20797,2018-05-16 14:27:33.138903,2018-05-16 15:10:07.796000,13,Arcadia Villa,586,4173 East Medlock Drive,HOUSE,
20800,2018-05-16 15:29:48.004029,2018-05-16 15:46:10.912000,13,Arcadia Villa,593,4116 East Camelback Road,HOUSE,
20798,2018-05-16 15:06:05.135138,2018-05-16 15:30:45.359000,13,Arcadia Villa,587,4133 East Pasadena Avenue,HOUSE,
20802,2018-05-17 00:54:20.176894,2018-05-17 08:10:55.003000,5,Tres Palmas,382,2403 E Whitton Ave,HOUSE,
20803,2018-05-17 00:54:22.560506,2018-05-17 03:38:44.613000,5,Tres Palmas,381,2417 E Whitton Ave,HOUSE,
20804,2018-05-17 00:54:24.945503,2018-05-17 03:12:12.198000,5,Tres Palmas,388,2418 E Mitchell Dr,HOUSE,
20806,2018-05-17 00:54:32.430536,2018-05-17 02:56:32.451000,5,Tres Palmas,391,2425 E Mitchell Dr,HOUSE,
20807,2018-05-17 00:54:36.630981,2018-05-17 03:05:17.473000,5,Tres Palmas,375,2517 E Whitton Ave,HOUSE,
20808,2018-05-17 00:54:39.443033,2018-05-17 05:35:11.217000,5,Tres Palmas,372,2514 E Whitton Ave,HOUSE,
20809,2018-05-17 02:55:41.023657,2018-05-17 04:11:00.843000,5,Tres Palmas,392,2433 E Mitchell Dr,HOUSE,
20810,2018-05-17 03:10:20.750258,2018-05-17 08:11:01.982000,5,Tres Palmas,379,2433 E Whitton Ave,HOUSE,
20811,2018-05-17 03:37:52.743158,2018-05-17 06:40:19.241000,5,Tres Palmas,387,2426 E Mitchell Dr,HOUSE,
20813,2018-05-17 05:34:20.040781,2018-05-17 07:47:36.482000,5,Tres Palmas,370,2536 E Whitton Ave,HOUSE,
20812,2018-05-17 04:10:00.976132,2018-05-17 05:43:53.095000,5,Tres Palmas,390,2417 E Mitchell Dr,HOUSE,
20846,2018-05-18 14:13:44.136743,2018-05-18 15:13:43.641000,16,Brentwood Estates,759,4822 N 31st St,HOUSE,
20835,2018-05-18 09:22:23.630428,2018-05-18 15:22:23.630428,16,Brentwood Estates,,,MAIN,
20814,2018-05-17 05:43:01.479121,2018-05-17 07:33:51.650000,5,Tres Palmas,396,2426 E Osborn Rd,HOUSE,
20880,2018-05-19 10:23:58.540158,2018-05-19 10:43:59.913000,4,Grovemont,325,2115 E San Juan Ave,HOUSE,
20805,2018-05-17 00:54:27.542824,2018-05-17 08:10:58.424000,5,Tres Palmas,380,2423 E Whitton Ave,HOUSE,
20904,2018-05-19 16:20:19.846061,2018-05-19 17:20:20.466000,4,Grovemont,292,2125 E Solano Dr,HOUSE,
20815,2018-05-17 06:39:19.683975,2018-05-17 08:19:00.893000,5,Tres Palmas,383,3518 N 25th St,HOUSE,
20817,2018-05-17 07:33:14.303730,2018-05-17 08:44:45.781000,5,Tres Palmas,393,2441 E Mitchell Dr,HOUSE,
20881,2018-05-19 10:24:11.354655,2018-05-19 10:44:07.337000,4,Grovemont,314,2144 E San Juan Ave,HOUSE,
20818,2018-05-17 07:33:18.624727,2018-05-17 09:12:34.154000,5,Tres Palmas,394,2449 E Mitchell Dr,HOUSE,
20851,2018-05-18 15:25:06.159925,2018-05-18 16:25:07.688000,16,Brentwood Estates,758,4828 N 31st St,HOUSE,
20822,2018-05-17 09:11:44.265000,2018-05-17 11:00:46.980000,5,Tres Palmas,398,3409 N 25th St,HOUSE,
20850,2018-05-18 15:24:59.613010,2018-05-18 17:27:01.948000,16,Brentwood Estates,756,3025 E Mariposa St,HOUSE,
20820,2018-05-17 08:17:52.437903,2018-05-17 11:31:25.939000,5,Tres Palmas,403,2501 E Whitton Ave,HOUSE,
20875,2018-05-19 09:30:08.436647,2018-05-19 11:50:37.031000,4,Grovemont,362,2002 E Marshall Ave,HOUSE,
20823,2018-05-17 10:59:53.767699,2018-05-17 12:04:41.742000,5,Tres Palmas,397,3401 N 25th St,HOUSE,
20852,2018-05-19 03:59:38.710851,2018-05-20 00:10:38.267000,4,Grovemont,,,MAIN,
20821,2018-05-17 08:17:56.743486,2018-05-17 12:06:51.409000,5,Tres Palmas,376,2509 E Whitton Ave,HOUSE,
20869,2018-05-19 08:34:33.636271,2018-05-19 09:22:57.048000,4,Grovemont,338,2045 E Rancho Dr,HOUSE,
20825,2018-05-17 12:03:51.357332,2018-05-17 12:37:58.229000,5,Tres Palmas,398,3409 N 25th St,HOUSE,
20868,2018-05-19 07:18:09.668011,2018-05-19 09:29:11.816000,4,Grovemont,312,2038 E San Juan Ave,HOUSE,
20824,2018-05-17 12:03:48.982319,2018-05-17 12:57:15.349000,5,Tres Palmas,399,3417 N 25th St,HOUSE,
20826,2018-05-17 12:05:58.200917,2018-05-17 13:04:55.350000,5,Tres Palmas,402,3509 N 25th St,HOUSE,
20911,2018-05-19 18:36:39.064457,2018-05-19 21:16:37.928000,4,Grovemont,287,2132 E Solano Dr,HOUSE,
20827,2018-05-17 12:17:08.486361,2018-05-17 13:17:40.227000,5,Tres Palmas,369,2549 E Clarendon Ave,HOUSE,
20895,2018-05-19 14:14:18.197653,2018-05-19 16:25:41,4,Grovemont,368,5713 N 21st Pl,HOUSE,
20873,2018-05-19 08:47:00.129715,2018-05-19 09:36:29.597000,4,Grovemont,360,2009 E San Juan Ave,HOUSE,
20830,2018-05-17 13:03:52.017841,2018-05-17 13:50:08.396000,5,Tres Palmas,378,2441 E Whitton Ave,HOUSE,
20853,2018-05-19 04:10:09.263033,2018-05-19 05:35:44.146000,4,Grovemont,352,2001 E Montebello Ave,HOUSE,
20829,2018-05-17 13:03:47.962058,2018-05-17 13:50:13.396000,5,Tres Palmas,385,2442 E Mitchell Dr,HOUSE,
20828,2018-05-17 12:55:55.927157,2018-05-17 14:36:56.618000,5,Tres Palmas,400,3425 N 25th St,HOUSE,
20893,2018-05-19 13:32:41.583066,2018-05-19 14:20:58.663000,4,Grovemont,365,2102 E Marshall Ave,HOUSE,
20816,2018-05-17 07:31:02.265416,2018-05-17 15:00:56.219000,5,Tres Palmas,401,3501 N 25th St,HOUSE,
20831,2018-05-17 13:24:33.163434,2018-05-17 15:07:43.518000,5,Tres Palmas,373,2533 E Whitton Ave,HOUSE,
20832,2018-05-17 13:49:06.425217,2018-05-17 15:34:02.830000,5,Tres Palmas,377,2449 E Whitton Ave,HOUSE,
20833,2018-05-17 13:53:32.120189,2018-05-17 15:34:02.830000,5,Tres Palmas,374,2525 E Whitton Ave,HOUSE,
20834,2018-05-17 14:59:19.105212,2018-05-17 15:34:02.830000,5,Tres Palmas,395,2442 E Osborn Rd,HOUSE,
20884,2018-05-19 10:42:22.936348,2018-05-19 12:22:11.590000,4,Grovemont,363,2014 E Marshall Ave,HOUSE,
20856,2018-05-19 04:10:21.486390,2018-05-19 06:14:13.806000,4,Grovemont,354,2015 E Montebello Ave,HOUSE,
20836,2018-05-18 09:22:33.992934,2018-05-18 10:27:21.330000,16,Brentwood Estates,774,4802 N 31st Pl,HOUSE,
20876,2018-05-19 09:35:35.745295,2018-05-19 09:58:36.292000,4,Grovemont,328,2043 E San Juan Ave,HOUSE,
20837,2018-05-18 09:22:40.289704,2018-05-18 11:12:48.189000,16,Brentwood Estates,773,4810 N 31st Pl,HOUSE,
20886,2018-05-19 10:42:29.565705,2018-05-19 12:22:14.484000,4,Grovemont,367,2009 E Marshall Ave,HOUSE,
20871,2018-05-19 08:46:52.667352,2018-05-19 10:04:59.670000,4,Grovemont,323,2137 E San Juan Ave,HOUSE,
20839,2018-05-18 10:31:11.492037,2018-05-18 11:56:19.165000,16,Brentwood Estates,766,4827 N 31st St,HOUSE,
20859,2018-05-19 05:34:48.846342,2018-05-19 06:24:29.713000,4,Grovemont,353,2009 E Montebello Ave,HOUSE,
20838,2018-05-18 09:22:49.287848,2018-05-18 12:18:38.439000,16,Brentwood Estates,754,3112 E Mariposa St,HOUSE,
20854,2018-05-19 04:10:12.465123,2018-05-19 06:46:10.940000,4,Grovemont,356,5612 N 20th Pl,HOUSE,
20840,2018-05-18 11:16:03.355728,2018-05-18 12:29:01.055000,16,Brentwood Estates,765,4833 N 31st St,HOUSE,
20855,2018-05-19 04:10:18.047468,2018-05-19 06:46:13.479000,4,Grovemont,355,5616 N 20th Pl,HOUSE,
20885,2018-05-19 10:42:26.666066,2018-05-19 14:21:02.998000,4,Grovemont,366,2001 E Marshall Ave,HOUSE,
20841,2018-05-18 12:01:33.357492,2018-05-18 13:05:48.359000,16,Brentwood Estates,772,4822 N 31st Pl,HOUSE,
20860,2018-05-19 05:52:05.032591,2018-05-19 07:14:08.153000,4,Grovemont,336,2048 E Rancho Dr,HOUSE,
20843,2018-05-18 12:59:29.313036,2018-05-18 13:32:56.816000,16,Brentwood Estates,764,3101 E Mariposa St,HOUSE,
20872,2018-05-19 08:46:57.893795,2018-05-19 10:13:12.797000,4,Grovemont,359,2001 E San Juan Ave,HOUSE,
20842,2018-05-18 12:29:01.966945,2018-05-18 13:43:03.849000,16,Brentwood Estates,769,4840 N 31st Pl,HOUSE,
20862,2018-05-19 06:13:18.363737,2018-05-19 07:18:49.787000,4,Grovemont,309,2029 E Montebello Ave,HOUSE,
20844,2018-05-18 13:34:05.438071,2018-05-18 14:12:57.939000,16,Brentwood Estates,777,4802 N 30th Pl,HOUSE,
20845,2018-05-18 13:46:54.328071,2018-05-18 14:30:55.313000,16,Brentwood Estates,761,4829 N 30th Pl,HOUSE,
20877,2018-05-19 09:46:59.807101,2018-05-19 10:24:54.815000,4,Grovemont,327,2101 E San Juan Ave,HOUSE,
20863,2018-05-19 06:13:20.812283,2018-05-19 07:18:56.982000,4,Grovemont,308,2035 E Montebello Ave,HOUSE,
20914,2018-05-19 18:51:56.142504,2018-05-19 20:12:06.245000,4,Grovemont,305,2032 E Montebello Ave,HOUSE,
20887,2018-05-19 10:42:34.234404,2018-05-19 12:22:34.956000,4,Grovemont,333,2107 E Marshall Ave,HOUSE,
20878,2018-05-19 10:04:06.829802,2018-05-19 10:24:59.877000,4,Grovemont,324,2123 E San Juan Ave,HOUSE,
20858,2018-05-19 04:10:30.484152,2018-05-19 07:34:13.570000,4,Grovemont,316,5615 N 21st Pl,HOUSE,
20861,2018-05-19 05:52:12.018883,2018-05-19 07:34:22.208000,4,Grovemont,341,2007 E Rancho Dr,HOUSE,
20870,2018-05-19 08:46:48.692898,2018-05-19 10:25:02.152000,4,Grovemont,322,2143 E San Juan Ave,HOUSE,
20865,2018-05-19 07:18:02.822430,2018-05-19 08:35:25.420000,4,Grovemont,313,5611 N 20th Pl,HOUSE,
20888,2018-05-19 10:42:38.534157,2018-05-19 12:41:45.223000,4,Grovemont,334,2113 E Marshall Ave,HOUSE,
20864,2018-05-19 07:13:12.552776,2018-05-19 08:35:28.745000,4,Grovemont,337,2054 E Rancho Dr,HOUSE,
20874,2018-05-19 08:47:02.449724,2018-05-19 10:25:06.634000,4,Grovemont,361,2013 E San Juan Ave,HOUSE,
20866,2018-05-19 07:18:05.406620,2018-05-19 08:47:33.968000,4,Grovemont,310,5620 N 21st St,HOUSE,
20867,2018-05-19 07:18:07.531113,2018-05-19 08:47:40.462000,4,Grovemont,311,5612 N 21st St,HOUSE,
20857,2018-05-19 04:10:26.143087,2018-05-19 08:47:43.948000,4,Grovemont,315,2138 E San Juan Ave,HOUSE,
20903,2018-05-19 16:20:15.548367,2018-05-19 17:49:23.257000,4,Grovemont,293,2131 E Solano Dr,HOUSE,
20879,2018-05-19 10:12:19.165485,2018-05-19 10:36:37.391000,4,Grovemont,326,2109 E San Juan Ave,HOUSE,
20906,2018-05-19 16:39:21.015482,2018-05-19 18:48:17.147000,4,Grovemont,290,2107 E Solano Dr,HOUSE,
20902,2018-05-19 16:17:34.637899,2018-05-19 17:55:44.240000,4,Grovemont,339,2041 E Rancho Dr,HOUSE,
20894,2018-05-19 14:12:05.120381,2018-05-19 15:33:27.754000,4,Grovemont,304,5725 N 20th Pl,HOUSE,
20897,2018-05-19 14:19:53.057063,2018-05-19 16:50:19.114000,4,Grovemont,294,5721 N 21st St,HOUSE,
20899,2018-05-19 14:30:42.069982,2018-05-19 15:54:27.309000,4,Grovemont,340,2035 E Rancho Dr,HOUSE,
20882,2018-05-19 10:34:11.142652,2018-05-19 13:24:22.656000,4,Grovemont,335,2002 E Rancho Dr,HOUSE,
20883,2018-05-19 10:35:45.377824,2018-05-19 10:43:46.511000,4,Grovemont,326,2109 E San Juan Ave,HOUSE,
20916,2018-05-19 18:58:53.906165,2018-05-19 20:37:33.154000,4,Grovemont,351,5720 N 20th Pl,HOUSE,
20891,2018-05-19 12:21:26.024704,2018-05-19 13:33:45.046000,4,Grovemont,364,2030 E Marshall Ave,HOUSE,
20898,2018-05-19 14:20:32.665409,2018-05-19 16:11:49.969000,4,Grovemont,296,5714 N 21st Pl,HOUSE,
20892,2018-05-19 12:40:53.030289,2018-05-19 13:37:41.777000,4,Grovemont,329,2126 E Marshall Ave,HOUSE,
20889,2018-05-19 12:15:30.416659,2018-05-19 13:37:45.116000,4,Grovemont,330,2120 E Marshall Ave,HOUSE,
20915,2018-05-19 18:51:59.335300,2018-05-19 20:32:13.327000,4,Grovemont,306,2038 E Montebello Ave,HOUSE,
20890,2018-05-19 12:21:22.522761,2018-05-19 13:44:17.668000,4,Grovemont,332,2024 E Marshall Ave,HOUSE,
20900,2018-05-19 15:15:07.961913,2018-05-19 16:56:43.863000,4,Grovemont,303,2031 E Solano Dr,HOUSE,
20896,2018-05-19 14:16:55.635117,2018-05-19 16:21:11.139000,4,Grovemont,297,5722 N 21st Pl,HOUSE,
20909,2018-05-19 17:18:25.601601,2018-05-19 18:51:36.537000,4,Grovemont,289,2101 E Solano Dr,HOUSE,
20912,2018-05-19 18:51:50.165813,2018-05-19 20:20:10.431000,4,Grovemont,349,2006 E Montebello Ave,HOUSE,
20908,2018-05-19 17:08:51.310791,2018-05-19 18:25:06.142000,4,Grovemont,342,2102 E Solano Dr,HOUSE,
20901,2018-05-19 15:25:16.914795,2018-05-19 17:10:17.886000,4,Grovemont,302,2039 E Solano Dr,HOUSE,
20913,2018-05-19 18:51:54.531805,2018-05-19 19:58:58.125000,4,Grovemont,348,2020 E Montebello Ave,HOUSE,
20905,2018-05-19 16:26:44.526214,2018-05-19 18:34:54.680000,4,Grovemont,288,2116 E Solano Dr,HOUSE,
20907,2018-05-19 16:55:02.109750,2018-05-19 18:59:49.870000,4,Grovemont,350,5714 N 20th Pl,HOUSE,
20917,2018-05-19 19:18:55.930764,2018-05-19 20:46:22.350000,4,Grovemont,299,2114 E Montebello Ave,HOUSE,
20919,2018-05-19 19:59:16.098692,2018-05-19 21:49:27.669000,4,Grovemont,344,2001 E Solano Dr,HOUSE,
